Transport code output file.

Total source generations: 31
Right leakage: 1.20664e+10 neutrons, 0.302419%
Left leakage : 1.20664e+10 neutrons, 0.302419%

_____Total Flux_____
dist | flux
14.4924 9.75067e+10
14.5074 9.74815e+10
14.5224 9.74543e+10
14.5374 9.7425e+10
14.5524 9.73935e+10
14.5674 9.73599e+10
14.5824 9.73242e+10
14.5974 9.72864e+10
14.6124 9.72464e+10
14.6274 9.72044e+10
14.6424 9.71603e+10
14.6574 9.7114e+10
14.6724 9.70656e+10
14.6874 9.70152e+10
14.7024 9.69626e+10
14.7174 9.6908e+10
14.7324 9.68512e+10
14.7474 9.67923e+10
14.7624 9.67313e+10
14.7774 9.66683e+10
14.7924 9.66031e+10
14.8074 9.65359e+10
14.8224 9.64665e+10
14.8374 9.6395e+10
14.8524 9.63215e+10
14.8674 9.62458e+10
14.8824 9.6168e+10
14.8974 9.60881e+10
14.9124 9.60062e+10
14.9274 9.59221e+10
14.9424 9.58359e+10
14.9574 9.57477e+10
14.9724 9.56573e+10
14.9874 9.55648e+10
15.0024 9.54702e+10
15.0174 9.53735e+10
15.0324 9.52748e+10
15.0474 9.51739e+10
15.0624 9.50709e+10
15.0774 9.49658e+10
15.0924 9.48585e+10
15.1074 9.47492e+10
15.1224 9.46377e+10
15.1374 9.45242e+10
15.1524 9.44084e+10
15.1674 9.42906e+10
15.1824 9.41707e+10
15.1974 9.40486e+10
15.2124 9.39244e+10
15.2274 9.37981e+10
15.2424 9.36696e+10
15.2574 9.3539e+10
15.2724 9.34063e+10
15.2874 9.32715e+10
15.3024 9.31345e+10
15.3174 9.29953e+10
15.3324 9.2854e+10
15.3474 9.27105e+10
15.3624 9.25649e+10
15.3774 9.24171e+10
15.3924 9.22672e+10
15.4074 9.21151e+10
15.4224 9.19609e+10
15.4374 9.18044e+10
15.4524 9.16458e+10
15.4674 9.1485e+10
15.4824 9.1322e+10
15.4974 9.11569e+10
15.5124 9.09895e+10
15.5274 9.08199e+10
15.5424 9.06481e+10
15.5574 9.04741e+10
15.5724 9.0298e+10
15.5874 9.01196e+10
15.6024 8.9939e+10
15.6174 8.97561e+10
15.6324 8.95711e+10
15.6474 8.93838e+10
15.6623 8.91942e+10
15.6773 8.90024e+10
15.6923 8.88083e+10
15.7073 8.86121e+10
15.7223 8.84135e+10
15.7373 8.82127e+10
15.7523 8.80096e+10
15.7673 8.78042e+10
15.7823 8.75966e+10
15.7973 8.73866e+10
15.8123 8.71743e+10
15.8273 8.69598e+10
15.8423 8.67429e+10
